event_name,bib_number,age,gender,finish_time,pace
Spartan SC Beast - Sat Open,5318,31,M,160.966666666667,13.3030303030303
Spartan SC Beast - Sat Open,6716,45,M,161.016666666667,13.3071625344353
Spartan SC Beast - Sat Open,1420,30,M,161.033333333333,13.3085399449036
Spartan SC Beast - Sat Open,9284,41,M,161.05,13.3099173553719
Spartan SC Beast - Sat Open,9141,29,M,161.083333333333,13.3126721763085
Spartan SC Beast - Sat Open,2063,25,M,161.166666666667,13.3195592286501
Spartan SC Beast - Sat Open,9180,31,M,161.183333333333,13.3209366391185
Spartan SC Beast - Sat Open,7512,28,M,161.566666666667,13.3526170798898
Spartan SC Beast - Sat Open,1670,30,M,161.583333333333,13.3539944903581
Spartan SC Beast - Sat Open,615,40,M,161.616666666667,13.3567493112948
Spartan SC Beast - Sat Open,5360,33,M,161.833333333333,13.3746556473829
Spartan SC Beast - Sat Open,9077,20,M,161.983333333333,13.3870523415978
Spartan SC Beast - Sat Open,3544,30,M,162.116666666667,13.3980716253444
Spartan SC Beast - Sat Open,6009,35,M,162.133333333333,13.3994490358127
Spartan SC Beast - Sat Open,1694,36,M,162.15,13.400826446281
Spartan SC Beast - Sat Open,3368,31,M,162.316666666667,13.4146005509642
Spartan SC Beast - Sat Open,1764,40,M,162.583333333333,13.4366391184573
Spartan SC Beast - Sat Open,4376,33,M,162.666666666667,13.4435261707989
Spartan SC Beast - Sat Open,7076,39,M,162.733333333333,13.4490358126722
Spartan SC Beast - Sat Open,9074,34,M,162.766666666667,13.4517906336088
Spartan SC Beast - Sat Open,7595,40,M,162.783333333333,13.4531680440771
Spartan SC Beast - Sat Open,2356,38,M,163.016666666667,13.4724517906336
Spartan SC Beast - Sat Open,2580,40,M,163.116666666667,13.4807162534435
Spartan SC Beast - Sat Open,2674,41,M,163.4,13.504132231405
Spartan SC Beast - Sat Open,3151,44,M,163.4,13.504132231405
Spartan SC Beast - Sat Open,9175,26,M,163.516666666667,13.5137741046832
Spartan SC Beast - Sat Open,4543,19,M,163.8,13.5371900826446
Spartan SC Beast - Sat Open,1233,39,M,163.816666666667,13.5385674931129
Spartan SC Beast - Sat Open,5268,41,M,163.816666666667,13.5385674931129
Spartan SC Beast - Sat Open,2826,32,M,163.85,13.5413223140496
Spartan SC Beast - Sat Open,5586,33,M,163.916666666667,13.5468319559229
Spartan SC Beast - Sat Open,3424,22,M,163.983333333333,13.5523415977961
Spartan SC Beast - Sat Open,661,29,M,164,13.5537190082645
Spartan SC Beast - Sat Open,3145,29,M,164.083333333333,13.5606060606061
Spartan SC Beast - Sat Open,9213,21,M,164.15,13.5661157024793
Spartan SC Beast - Sat Open,94,32,M,164.216666666667,13.5716253443526
Spartan SC Beast - Sat Open,3664,39,M,164.266666666667,13.5757575757576
Spartan SC Beast - Sat Open,3139,30,M,164.45,13.5909090909091
Spartan SC Beast - Sat Open,6381,28,M,164.466666666667,13.5922865013774
Spartan SC Beast - Sat Open,3620,25,M,164.566666666667,13.6005509641873
Spartan SC Beast - Sat Open,7769,27,M,164.566666666667,13.6005509641873
Spartan SC Beast - Sat Open,5484,34,M,164.733333333333,13.6143250688705
Spartan SC Beast - Sat Open,6043,41,M,164.816666666667,13.6212121212121
Spartan SC Beast - Sat Open,3807,23,M,164.833333333333,13.6225895316804
Spartan SC Beast - Sat Open,6979,41,M,165.133333333333,13.6473829201102
Spartan SC Beast - Sat Open,7480,14,M,165.416666666667,13.6707988980716
Spartan SC Beast - Sat Open,6455,24,M,165.433333333333,13.6721763085399
Spartan SC Beast - Sat Open,2245,33,M,165.466666666667,13.6749311294766
Spartan SC Beast - Sat Open,6086,20,M,165.533333333333,13.6804407713499
Spartan SC Beast - Sat Open,5260,32,M,165.65,13.6900826446281
Spartan SC Beast - Sat Open,4520,26,M,165.716666666667,13.6955922865014
Spartan SC Beast - Sat Open,46,42,M,165.75,13.698347107438
Spartan SC Beast - Sat Open,7678,29,M,165.816666666667,13.7038567493113
Spartan SC Beast - Sat Open,1946,35,M,165.883333333333,13.7093663911846
Spartan SC Beast - Sat Open,4795,31,M,165.95,13.7148760330579
Spartan SC Beast - Sat Open,6298,44,M,165.983333333333,13.7176308539945
Spartan SC Beast - Sat Open,7933,25,M,166,13.7190082644628
Spartan SC Beast - Sat Open,5671,27,M,166.283333333333,13.7424242424242
Spartan SC Beast - Sat Open,7951,38,M,166.383333333333,13.7506887052342
Spartan SC Beast - Sat Open,5393,27,M,166.483333333333,13.7589531680441
Spartan SC Beast - Sat Open,4579,32,M,166.583333333333,13.767217630854
Spartan SC Beast - Sat Open,2501,40,M,166.916666666667,13.7947658402204
Spartan SC Beast - Sat Open,7689,37,M,167.083333333333,13.8085399449036
Spartan SC Beast - Sat Open,7492,31,M,167.133333333333,13.8126721763085
Spartan SC Beast - Sat Open,4257,36,M,167.133333333333,13.8126721763085
Spartan SC Beast - Sat Open,1575,42,M,167.15,13.8140495867769
Spartan SC Beast - Sat Open,1803,37,M,167.2,13.8181818181818
